screen_id,language,filename,route,final_url,role,state,http_status,page_title,heading,html_lang,direction,inputs,buttons,table_rows,modals,reauthenticated,dev_overlay_visible,capture_date,viewport,privacy_treatment,verification_level,intended_manual_section,workflows,capture_error
SCR-POS-Modifiers,en,pos-modifiers.en.png,/Pos/Modifiers,/Pos/Modifiers,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Modifiers,en,ltr,30,25,0,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-PaymentMethods,ar,pos-paymentmethods.ar.png,/Pos/PaymentMethods,/Pos/PaymentMethods,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,طرق الدفع,ar,rtl,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-PaymentMethods,en,pos-paymentmethods.en.png,/Pos/PaymentMethods,/Pos/PaymentMethods,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Payment methods,en,ltr,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-Preview,ar,pos-preview.ar.png,/Pos/Preview,/Pos/Preview,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,معاينة شاشة الكاشير,ar,rtl,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-Preview,en,pos-preview.en.png,/Pos/Preview,/Pos/Preview,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Cashier screen preview,en,ltr,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-QuickMenu,ar,pos-quickmenu.ar.png,/Pos/QuickMenu,/Pos/QuickMenu,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,الأصناف السريعة (الكاشير),ar,rtl,29,20,0,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-QuickMenu,en,pos-quickmenu.en.png,/Pos/QuickMenu,/Pos/QuickMenu,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Quick items (cashier),en,ltr,29,20,0,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-Reservations,ar,pos-reservations.ar.png,/Pos/Reservations,/Pos/Reservations,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,الحجوزات,ar,rtl,30,18,0,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-Reservations,en,pos-reservations.en.png,/Pos/Reservations,/Pos/Reservations,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Reservations,en,ltr,30,18,0,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-Setup,ar,pos-setup.ar.png,/Pos/Setup,/Pos/Setup,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,تأسيس منصة العمليات,ar,rtl,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,WF-POS-01,
SCR-POS-Setup,en,pos-setup.en.png,/Pos/Setup,/Pos/Setup,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Operations platform setup,en,ltr,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,WF-POS-01,
SCR-POS-SourcingOverview,ar,pos-sourcingoverview.ar.png,/Pos/SourcingOverview,/Pos/SourcingOverview,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,نظرة عامة: مصادر توفير الأصناف,ar,rtl,21,15,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-SourcingOverview,en,pos-sourcingoverview.en.png,/Pos/SourcingOverview,/Pos/SourcingOverview,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Item sourcing overview,en,ltr,21,15,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-SyncConflicts,ar,pos-syncconflicts.ar.png,/Pos/SyncConflicts,/Pos/SyncConflicts,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,مراجعة تعارضات المزامنة,ar,rtl,21,17,2,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-SyncConflicts,en,pos-syncconflicts.en.png,/Pos/SyncConflicts,/Pos/SyncConflicts,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Sync conflict review,en,ltr,21,17,2,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-Terminals,ar,pos-terminals.ar.png,/Pos/Terminals,/Pos/Terminals,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,أجهزة الكاشير,ar,rtl,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POS-Terminals,en,pos-terminals.en.png,/Pos/Terminals,/Pos/Terminals,development administrator (single session),rendered-empty-state,200,CrossBuy Admin,Cashier terminals,en,ltr,23,14,0,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 8 — Restaurant and retail,,
SCR-POSAPP-Delivery,ar,,/PosApp/Delivery,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,WF-POS-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Delivery
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp"
SCR-POSAPP-Delivery,en,,/PosApp/Delivery,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,WF-POS-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Delivery
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp"
SCR-POSAPP-Kitchen,ar,,/PosApp/Kitchen,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,WF-POS-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Kitchen
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp/"
SCR-POSAPP-Kitchen,en,,/PosApp/Kitchen,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,WF-POS-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Kitchen
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp/"
SCR-POSAPP-Login,ar,,/PosApp/Login,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Login
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp/Lo"
SCR-POSAPP-Login,en,,/PosApp/Login,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Login
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp/Lo"
SCR-POSAPP-Start,ar,,/PosApp/Start,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,WF-POS-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Start
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp/St"
SCR-POSAPP-Start,en,,/PosApp/Start,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,WF-POS-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Start
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp/St"
SCR-POSAPP-Terminal,ar,,/PosApp/Terminal,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Terminal
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp"
SCR-POSAPP-Terminal,en,,/PosApp/Terminal,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 8 — Restaurant and retail,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/PosApp/Terminal
Call log:
[2m  - navigating to ""https://localhost:44368/PosApp"
SCR-PROJECT-ActivityTypes,ar,project-activitytypes.ar.png,/Project/ActivityTypes,/Project/ActivityTypes,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,أنواع النشاط,ar,rtl,25,20,1,3,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-ActivityTypes,en,project-activitytypes.en.png,/Project/ActivityTypes,/Project/ActivityTypes,development administrator (single session),rendered-with-data (after re-authentication),200,CrossBuy Admin,Activity types,en,ltr,25,20,1,3,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Advance,ar,project-advance.ar.png,/Project/Advance,/Project/Advance,development administrator (single session),rendered-empty-state,200,لوحة تحكم CrossBuy,استلام دفعة مقدمة,ar,rtl,27,16,0,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-Advance,en,project-advance.en.png,/Project/Advance,/Project/Advance,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Receive advance,en,ltr,27,16,0,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:3 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-Billing,ar,project-billing.ar.png,/Project/Billing,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Billing,en,project-billing.en.png,/Project/Billing,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Boq,ar,project-boq.ar.png,/Project/Boq,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Boq,en,project-boq.en.png,/Project/Boq,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Budget,ar,project-budget.ar.png,/Project/Budget,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Budget,en,project-budget.en.png,/Project/Budget,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Dashboard,ar,project-dashboard.ar.png,/Project/Dashboard,/Project/Dashboard,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع والمقاولات,ar,rtl,21,19,13,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-Dashboard,en,project-dashboard.en.png,/Project/Dashboard,/Project/Dashboard,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects & Contracting,en,ltr,21,19,13,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-EquipmentDepreciation,ar,project-equipmentdepreciation.ar.png,/Project/EquipmentDepreciation,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-EquipmentDepreciation,en,project-equipmentdepreciation.en.png,/Project/EquipmentDepreciation,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Labor,ar,project-labor.ar.png,/Project/Labor,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Labor,en,project-labor.en.png,/Project/Labor,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-MaterialIssues,ar,project-materialissues.ar.png,/Project/MaterialIssues,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-MaterialIssues,en,project-materialissues.en.png,/Project/MaterialIssues,/Project/Projects,development administrator (single session),rendered-with-data (after re-authentication),200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,yes,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Profitability,ar,project-profitability.ar.png,/Project/Profitability,/Project/Profitability,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,ربحية المشاريع,ar,rtl,27,16,9,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-Profitability,en,project-profitability.en.png,/Project/Profitability,/Project/Profitability,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Project profitability,en,ltr,27,16,9,2,no,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-Progress,ar,project-progress.ar.png,/Project/Progress,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Progress,en,project-progress.en.png,/Project/Progress,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Projects,ar,project-projects.ar.png,/Project/Projects,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-Projects,en,project-projects.en.png,/Project/Projects,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-RetentionRelease,ar,project-retentionrelease.ar.png,/Project/RetentionRelease,/Project/RetentionRelease,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,رد المحتجز,ar,rtl,27,16,0,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-RetentionRelease,en,project-retentionrelease.en.png,/Project/RetentionRelease,/Project/RetentionRelease,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Release retention,en,ltr,27,16,0,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:3 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-SubRetentionRelease,ar,project-subretentionrelease.ar.png,/Project/SubRetentionRelease,/Project/SubRetentionRelease,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,رد محتجز الباطن,ar,rtl,27,16,0,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:1 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-SubRetentionRelease,en,project-subretentionrelease.en.png,/Project/SubRetentionRelease,/Project/SubRetentionRelease,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Release subcontractor retention,en,ltr,27,16,0,2,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:3 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,WF-PRJ-01,
SCR-PROJECT-Subcontracts,ar,project-subcontracts.ar.png,/Project/Subcontracts,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Subcontracts,en,project-subcontracts.en.png,/Project/Subcontracts,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Team,ar,project-team.ar.png,/Project/Team,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-Team,en,project-team.en.png,/Project/Team,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-VariationOrders,ar,project-variationorders.ar.png,/Project/VariationOrders,/Project/Projects,development administrator (single session),rendered-with-data,200,لوحة تحكم CrossBuy,المشاريع,ar,rtl,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECT-VariationOrders,en,project-variationorders.en.png,/Project/VariationOrders,/Project/Projects,development administrator (single session),rendered-with-data,200,CrossBuy Admin,Projects,en,ltr,40,118,9,3,no,no,2026-09-20,1440x900,development data; automatic scan flagged: phone-like:2 — REVIEW BEFORE PUBLICATION,runtime viewed (screen renders); no action performed,Part 9 — Projects and contracting,,
SCR-PROJECTCLOSEOUT-Index,ar,,/ProjectCloseout/Index,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 9 — Projects and contracting,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/ProjectCloseout/Index
Call log:
[2m  - navigating to ""https://localhost:44368/"
SCR-PROJECTCLOSEOUT-Index,en,,/ProjectCloseout/Index,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 9 — Projects and contracting,,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/ProjectCloseout/Index
Call log:
[2m  - navigating to ""https://localhost:44368/"
SCR-REPORTS-Datasets,ar,,/Reports/Datasets,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 13 — Reports and analytics,,"Error: page.goto: Navigation to ""https://localhost:44368/Reports/Datasets"" is interrupted by another navigation to ""about:blank""
Call log:
[2m  - navigating to"
SCR-REPORTS-Datasets,en,reports-datasets.en.png,/Reports/Datasets,/Reports/Datasets,development administrator (single session),rendered-with-data (after re-authentication),200,Inventory System - CrossBuy,Derived datasets,en,ltr,30,14,1,1,yes,no,2026-09-20,1440x900,"development data; no e-mail, phone, IBAN or 14-digit id detected. The signed-in user name and avatar are visible in the header.",runtime viewed (screen renders); no action performed,Part 13 — Reports and analytics,,
SCR-REPORTS-Index,ar,reports-index.ar.png,/Reports/Index,/Reports/Index,development administrator (single session),rendered-with-data,200,نظام المخازن - CrossBuy,مركز التقارير,ar,rtl,23,13,55,1,no,no,2026-09-20,1440x900,"development data; automatic scan flagged: email:1,phone-like:2 — REVIEW BEFORE PUBLICATION",runtime viewed (screen renders); no action performed,Part 13 — Reports and analytics,WF-REP-01,
SCR-REPORTS-Index,en,reports-index.en.png,/Reports/Index,/Reports/Index,development administrator (single session),rendered-with-data,200,Inventory System - CrossBuy,Reports Center,en,ltr,23,13,55,1,no,no,2026-09-20,1440x900,"development data; automatic scan flagged: email:1,phone-like:2 — REVIEW BEFORE PUBLICATION",runtime viewed (screen renders); no action performed,Part 13 — Reports and analytics,WF-REP-01,
SCR-REPORTS-Studio,,,/Reports/Studio,/Reports/Studio,development administrator (single session),http-500,500,Internal Server Error,An error occurred during the compilation of a resource required to process this request. Please review the following spe,,ltr,0,4,0,0,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 13 — Reports and analytics,WF-REP-01,
SCR-REPORTS-Studio,ar,,/Reports/Studio,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 13 — Reports and analytics,WF-REP-01,"Error: page.goto: Navigation to ""https://localhost:44368/Reports/Studio"" is interrupted by another navigation to ""about:blank""
Call log:
[2m  - navigating to """
SCR-REPORTS-Studio,en,,/Reports/Studio,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 13 — Reports and analytics,WF-REP-01,"Error: page.goto: Navigation to ""https://localhost:44368/Reports/Studio"" is interrupted by another navigation to ""about:blank""
Call log:
[2m  - navigating to """
SCR-REPORTS-Viewer,ar,,/Reports/Viewer,,development administrator (single session),error,,,,ar,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 13 — Reports and analytics,WF-REP-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Reports/Viewer
Call log:
[2m  - navigating to ""https://localhost:44368/Reports"
SCR-REPORTS-Viewer,en,,/Reports/Viewer,,development administrator (single session),error,,,,en,,,,,,no,no,2026-09-20,1440x900,not captured,not verified — capture failed,Part 13 — Reports and analytics,WF-REP-01,"Error: page.goto: net::ERR_HTTP_RESPONSE_CODE_FAILURE at https://localhost:44368/Reports/Viewer
Call log:
[2m  - navigating to ""https://localhost:44368/Reports"
